country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Belarus,4/28/2021,,,,,10493,,,,1110,"Sinopharm/Beijing, Sputnik V"
Belarus,4/29/2021,,,,,9586,,,,1014,"Sinopharm/Beijing, Sputnik V"
Belarus,4/30/2021,,,,,8679,,,,918,"Sinopharm/Beijing, Sputnik V"
Belarus,5/1/2021,,,,,8679,,,,918,"Sinopharm/Beijing, Sputnik V"
Belarus,5/2/2021,,,,,8679,,,,918,"Sinopharm/Beijing, Sputnik V"
Belarus,5/3/2021,,,,,8679,,,,918,"Sinopharm/Beijing, Sputnik V"
Belarus,5/4/2021,,,,,8679,,,,918,"Sinopharm/Beijing, Sputnik V"
Belarus,5/5/2021,,,,,8679,,,,918,"Sinopharm/Beijing, Sputnik V"
Belarus,5/6/2021,,,,,8679,,,,918,"Sinopharm/Beijing, Sputnik V"
Belarus,5/7/2021,450000,300000,150000,,8679,4.76,3.17,1.59,918,"Sinopharm/Beijing, Sputnik V"
Belarus,5/8/2021,,,,,9768,,,,1034,"Sinopharm/Beijing, Sputnik V"
Belarus,5/9/2021,,,,,10858,,,,1149,"Sinopharm/Beijing, Sputnik V"
Belarus,5/10/2021,,,,,11948,,,,1264,"Sinopharm/Beijing, Sputnik V"
Belarus,5/11/2021,,,,,13038,,,,1380,"Sinopharm/Beijing, Sputnik V"
Belarus,5/12/2021,,,,,14128,,,,1495,"Sinopharm/Beijing, Sputnik V"
Belarus,5/13/2021,,,,,15218,,,,1610,"Sinopharm/Beijing, Sputnik V"
Belarus,5/14/2021,,,,,16308,,,,1726,"Sinopharm/Beijing, Sputnik V"
Belarus,5/15/2021,,,,,16308,,,,1726,"Sinopharm/Beijing, Sputnik V"
Belarus,5/16/2021,,,,,16308,,,,1726,"Sinopharm/Beijing, Sputnik V"
Belarus,5/17/2021,,,,,16308,,,,1726,"Sinopharm/Beijing, Sputnik V"
Belarus,5/18/2021,,,,,16308,,,,1726,"Sinopharm/Beijing, Sputnik V"
Belarus,5/19/2021,,,,,16308,,,,1726,"Sinopharm/Beijing, Sputnik V"
Belarus,5/20/2021,,,,,16308,,,,1726,"Sinopharm/Beijing, Sputnik V"
Belarus,5/21/2021,,,,,16308,,,,1726,"Sinopharm/Beijing, Sputnik V"
Belarus,5/22/2021,,,,,16308,,,,1726,"Sinopharm/Beijing, Sputnik V"
Belarus,5/23/2021,710922,438620,272302,,16308,7.52,4.64,2.88,1726,"Sinopharm/Beijing, Sputnik V"
Belarus,5/24/2021,,,,,15731,,,,1665,"Sinopharm/Beijing, Sputnik V"
Belarus,5/25/2021,,,,,15155,,,,1604,"Sinopharm/Beijing, Sputnik V"
Belarus,5/26/2021,,,,,14579,,,,1543,"Sinopharm/Beijing, Sputnik V"
Belarus,5/27/2021,,,,,14002,,,,1482,"Sinopharm/Beijing, Sputnik V"
Belarus,5/28/2021,,,,,13426,,,,1421,"Sinopharm/Beijing, Sputnik V"
Belarus,5/29/2021,,,,,12849,,,,1360,"Sinopharm/Beijing, Sputnik V"
Belarus,5/30/2021,796834,517151,279683,,12273,8.43,5.47,2.96,1299,"Sinopharm/Beijing, Sputnik V"
Belarus,5/31/2021,,,,,13134,,,,1390,"Sinopharm/Beijing, Sputnik V"
Belarus,6/1/2021,,,,,13995,,,,1481,"Sinopharm/Beijing, Sputnik V"
Belarus,6/2/2021,,,,,14856,,,,1572,"Sinopharm/Beijing, Sputnik V"
Belarus,6/3/2021,,,,,15716,,,,1663,"Sinopharm/Beijing, Sputnik V"
Belarus,6/4/2021,,,,,16577,,,,1754,"Sinopharm/Beijing, Sputnik V"
Belarus,6/5/2021,,,,,17438,,,,1845,"Sinopharm/Beijing, Sputnik V"
Belarus,6/6/2021,924926,610988,313938,,18299,9.79,6.47,3.32,1937,"Sinopharm/Beijing, Sputnik V"
Belarus,6/7/2021,,,,,18712,,,,1980,"Sinopharm/Beijing, Sputnik V"
Belarus,6/8/2021,,,,,19126,,,,2024,"Sinopharm/Beijing, Sputnik V"
Belarus,6/9/2021,,,,,19540,,,,2068,"Sinopharm/Beijing, Sputnik V"
Belarus,6/10/2021,,,,,19953,,,,2112,"Sinopharm/Beijing, Sputnik V"
Belarus,6/11/2021,,,,,20367,,,,2155,"Sinopharm/Beijing, Sputnik V"
Belarus,6/12/2021,,,,,20780,,,,2199,"Sinopharm/Beijing, Sputnik V"
Belarus,6/13/2021,1073282,701183,372099,,21194,11.36,7.42,3.94,2243,"Sinopharm/Beijing, Sputnik V"
Belarus,6/14/2021,,,,,21923,,,,2320,"Sinopharm/Beijing, Sputnik V"
Belarus,6/15/2021,,,,,22653,,,,2397,"Sinopharm/Beijing, Sputnik V"
Belarus,6/16/2021,,,,,23383,,,,2475,"Sinopharm/Beijing, Sputnik V"
Belarus,6/17/2021,,,,,24113,,,,2552,"Sinopharm/Beijing, Sputnik V"
Belarus,6/18/2021,,,,,24843,,,,2629,"Sinopharm/Beijing, Sputnik V"
Belarus,6/19/2021,,,,,25572,,,,2706,"Sinopharm/Beijing, Sputnik V"
Belarus,6/20/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,6/21/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,6/22/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,6/23/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,6/24/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,6/25/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,6/26/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,6/27/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,6/28/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,6/29/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,6/30/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/1/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/2/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/3/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/4/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/5/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/6/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/7/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/8/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/9/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/10/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/11/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/12/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/13/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/14/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/15/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/16/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/17/2021,,,,,26302,,,,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/18/2021,1993857,1240581,753276,,26302,21.1,13.13,7.97,2783,"Sinopharm/Beijing, Sputnik V"
Belarus,7/19/2021,,,,,26650,,,,2820,"Sinopharm/Beijing, Sputnik V"
Belarus,7/20/2021,,,,,26997,,,,2857,"Sinopharm/Beijing, Sputnik V"
Belarus,7/21/2021,,,,,27344,,,,2894,"Sinopharm/Beijing, Sputnik V"
Belarus,7/22/2021,,,,,27692,,,,2931,"Sinopharm/Beijing, Sputnik V"
Belarus,7/23/2021,,,,,28039,,,,2967,"Sinopharm/Beijing, Sputnik V"
Belarus,7/24/2021,,,,,28386,,,,3004,"Sinopharm/Beijing, Sputnik V"
Belarus,7/25/2021,2194993,1334540,860453,,28734,23.23,14.12,9.11,3041,"Sinopharm/Beijing, Sputnik V"
Belarus,7/26/2021,,,,,28407,,,,3006,"Sinopharm/Beijing, Sputnik V"
Belarus,7/27/2021,,,,,28080,,,,2972,"Sinopharm/Beijing, Sputnik V"
Belarus,7/28/2021,,,,,27752,,,,2937,"Sinopharm/Beijing, Sputnik V"
Belarus,7/29/2021,,,,,27425,,,,2902,"Sinopharm/Beijing, Sputnik V"
Belarus,7/30/2021,,,,,27098,,,,2868,"Sinopharm/Beijing, Sputnik V"
Belarus,7/31/2021,,,,,26771,,,,2833,"Sinopharm/Beijing, Sputnik V"
Belarus,8/1/2021,2380101,1399234,980867,,26444,25.19,14.81,10.38,2799,"Sinopharm/Beijing, Sputnik V"
Belarus,8/2/2021,,,,,25232,,,,2670,"Sinopharm/Beijing, Sputnik V"
Belarus,8/3/2021,,,,,24020,,,,2542,"Sinopharm/Beijing, Sputnik V"
Belarus,8/4/2021,,,,,22808,,,,2414,"Sinopharm/Beijing, Sputnik V"
Belarus,8/5/2021,,,,,21596,,,,2285,"Sinopharm/Beijing, Sputnik V"
Belarus,8/6/2021,,,,,20384,,,,2157,"Sinopharm/Beijing, Sputnik V"
Belarus,8/7/2021,,,,,19172,,,,2029,"Sinopharm/Beijing, Sputnik V"
Belarus,8/8/2021,,,,,17960,,,,1901,"Sinopharm/Beijing, Sputnik V"
Belarus,8/9/2021,,,,,17960,,,,1901,"Sinopharm/Beijing, Sputnik V"
Belarus,8/10/2021,2541745,1445967,1095778,,17960,26.9,15.3,11.6,1901,"Sinopharm/Beijing, Sputnik V"
Belarus,8/11/2021,,,,,19484,,,,2062,"Sinopharm/Beijing, Sputnik V"
Belarus,8/12/2021,,,,,21007,,,,2223,"Sinopharm/Beijing, Sputnik V"
Belarus,8/13/2021,,,,,22530,,,,2384,"Sinopharm/Beijing, Sputnik V"
Belarus,8/14/2021,,,,,24054,,,,2546,"Sinopharm/Beijing, Sputnik V"
Belarus,8/15/2021,2684863,1496227,1188636,,25577,28.41,15.83,12.58,2707,"Sinopharm/Beijing, Sputnik V"
Belgium,12/28/2020,317,317,,,,0,0,,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,12/29/2020,344,344,10,27,27,0,0,0,2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,12/30/2020,844,844,19,500,264,0.01,0.01,0,23,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,12/31/2020,866,866,19,22,183,0.01,0.01,0,16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/1/2021,874,874,19,8,139,0.01,0.01,0,12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/2/2021,890,890,32,16,115,0.01,0.01,0,10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/3/2021,903,903,32,13,98,0.01,0.01,0,8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/4/2021,931,931,35,28,88,0.01,0.01,0,8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/5/2021,2674,2673,53,1743,333,0.02,0.02,0,29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/6/2021,6653,6652,76,3979,830,0.06,0.06,0,72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/7/2021,15099,15095,92,8446,2033,0.13,0.13,0,175,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/8/2021,24461,24457,126,9362,3370,0.21,0.21,0,291,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/9/2021,27716,27710,138,3255,3832,0.24,0.24,0,331,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/10/2021,28137,28129,140,421,3891,0.24,0.24,0,336,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/11/2021,33786,33775,152,5649,4694,0.29,0.29,0,405,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/12/2021,49779,49763,178,15993,6729,0.43,0.43,0,581,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/13/2021,71630,71496,313,21851,9282,0.62,0.62,0,801,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/14/2021,95050,94903,337,23420,11422,0.82,0.82,0,986,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/15/2021,118676,118520,367,23626,13459,1.02,1.02,0,1161,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/16/2021,123904,123744,381,5228,13741,1.07,1.07,0,1186,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/17/2021,127160,126988,393,3256,14146,1.1,1.1,0,1221,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/18/2021,138335,138028,541,11175,14936,1.19,1.19,0,1289,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/19/2021,157727,157223,768,19392,15421,1.36,1.36,0.01,1331,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/20/2021,179364,178413,1241,21637,15391,1.55,1.54,0.01,1328,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/21/2021,209639,208666,1287,30275,16370,1.81,1.8,0.01,1412,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/22/2021,239787,238773,1363,30148,17302,2.07,2.06,0.01,1493,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/23/2021,248270,247247,1384,8483,17767,2.14,2.13,0.01,1533,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/24/2021,250183,249142,1402,1913,17575,2.16,2.15,0.01,1516,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/25/2021,261593,260538,1439,11410,17608,2.26,2.25,0.01,1519,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/26/2021,274501,271686,3219,12908,16682,2.37,2.34,0.03,1439,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/27/2021,291255,285002,6696,16754,15984,2.51,2.46,0.06,1379,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/28/2021,315177,301025,14626,23922,15077,2.72,2.6,0.13,1301,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/29/2021,336735,313544,23699,21558,13850,2.91,2.71,0.2,1195,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/30/2021,341271,315170,26621,4536,13286,2.94,2.72,0.23,1146,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,1/31/2021,342208,315760,26968,937,13146,2.95,2.72,0.23,1134,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/1/2021,350098,319759,30873,7890,12644,3.02,2.76,0.27,1091,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/2/2021,374756,330028,45291,24658,14322,3.23,2.85,0.39,1236,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/3/2021,405744,340252,66078,30988,16356,3.5,2.94,0.57,1411,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/4/2021,440148,350330,90424,34404,17853,3.8,3.02,0.78,1540,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/5/2021,471184,358410,113419,31036,19207,4.07,3.09,0.98,1657,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/6/2021,477731,359628,118761,6547,19494,4.12,3.1,1.02,1682,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/7/2021,481143,359953,121848,3412,19848,4.15,3.11,1.05,1713,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/8/2021,491386,362354,129707,10243,20184,4.24,3.13,1.12,1742,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/9/2021,519406,370560,149544,28020,20664,4.48,3.2,1.29,1783,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/10/2021,545146,377118,168755,25740,19915,4.7,3.25,1.46,1718,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/11/2021,581750,385335,197159,36604,20229,5.02,3.32,1.7,1745,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/12/2021,616765,392052,225496,35015,20797,5.32,3.38,1.95,1794,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/13/2021,625497,392636,233659,8732,21109,5.4,3.39,2.02,1821,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/14/2021,627464,392725,235537,1967,20903,5.41,3.39,2.03,1804,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/15/2021,641257,394759,247306,13793,21410,5.53,3.41,2.13,1847,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/16/2021,656228,399122,257931,14971,19546,5.66,3.44,2.23,1687,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/17/2021,676328,406362,270811,20100,18740,5.84,3.51,2.34,1617,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/18/2021,704285,416980,288156,27957,17505,6.08,3.6,2.49,1510,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/19/2021,735606,434998,301482,31321,16977,6.35,3.75,2.6,1465,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/20/2021,741635,439427,303094,6029,16591,6.4,3.79,2.62,1432,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/21/2021,743833,441342,303378,2198,16624,6.42,3.81,2.62,1434,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/22/2021,756603,451155,306338,12770,16478,6.53,3.89,2.64,1422,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/23/2021,776791,463134,314560,20188,17223,6.7,4,2.71,1486,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/24/2021,800070,478032,322958,23279,17677,6.9,4.12,2.79,1525,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/25/2021,832067,500782,332213,31997,18255,7.18,4.32,2.87,1575,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/26/2021,864265,526037,339184,32198,18380,7.46,4.54,2.93,1586,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/27/2021,868657,529631,339995,4392,18146,7.5,4.57,2.93,1566,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,2/28/2021,869532,530236,340265,875,17957,7.5,4.58,2.94,1549,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/1/2021,883174,541111,343043,13642,18082,7.62,4.67,2.96,1560,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/2/2021,906949,557989,349959,23775,18594,7.83,4.81,3.02,1604,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/3/2021,937309,582148,356179,30360,19606,8.09,5.02,3.07,1692,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/4/2021,987241,623294,364974,49932,22168,8.52,5.38,3.15,1913,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/5/2021,1032292,661592,371740,45051,24004,8.91,5.71,3.21,2071,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/6/2021,1040631,669299,372387,8339,24568,8.98,5.77,3.21,2120,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/7/2021,1042151,670631,372575,1520,24660,8.99,5.79,3.21,2128,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/8/2021,1059549,686032,374581,17398,25196,9.14,5.92,3.23,2174,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/9/2021,1088594,707615,382063,29045,25949,9.39,6.11,3.3,2239,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/10/2021,1124780,734578,391311,36186,26782,9.71,6.34,3.38,2311,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/11/2021,1179143,778797,401465,54363,27415,10.17,6.72,3.46,2365,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/12/2021,1224242,810223,415165,45099,27421,10.56,6.99,3.58,2366,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/13/2021,1234169,817942,417384,9927,27648,10.65,7.06,3.6,2386,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/14/2021,1235642,818130,418669,1473,27642,10.66,7.06,3.61,2385,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/15/2021,1266411,844218,423352,30769,29552,10.93,7.28,3.65,2550,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/16/2021,1313309,886854,427621,46898,32102,11.33,7.65,3.69,2770,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/17/2021,1361198,925908,436458,47889,33774,11.74,7.99,3.77,2914,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/18/2021,1436709,984467,453411,75511,36795,12.4,8.49,3.91,3175,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/19/2021,1504710,1033499,472383,68001,40067,12.98,8.92,4.08,3457,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/20/2021,1527245,1054443,473978,22535,41868,13.18,9.1,4.09,3613,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/21/2021,1528230,1054901,474508,985,41798,13.19,9.1,4.09,3607,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/22/2021,1561150,1082442,479887,32920,42106,13.47,9.34,4.14,3633,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/23/2021,1609249,1124765,485665,48099,42277,13.89,9.7,4.19,3648,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/24/2021,1671115,1176012,496288,61866,44274,14.42,10.15,4.28,3820,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/25/2021,1750450,1235295,516345,79335,44820,15.1,10.66,4.46,3867,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/26/2021,1820677,1285781,536089,70227,45138,15.71,11.09,4.63,3895,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/27/2021,1843273,1304580,539891,22596,45147,15.9,11.26,4.66,3895,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/28/2021,1845704,1306044,540858,2431,45353,15.93,11.27,4.67,3913,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/29/2021,1869486,1324526,546159,23782,44048,16.13,11.43,4.71,3801,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/30/2021,1901765,1351044,551924,32279,41788,16.41,11.66,4.76,3606,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,3/31/2021,1986753,1424662,563299,84988,45091,17.14,12.29,4.86,3891,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,4/1/2021,2088694,1501705,588232,101941,48321,18.02,12.96,5.08,4169,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,4/2/2021,2171591,1566005,607336,82897,50131,18.74,13.51,5.24,4326,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,4/3/2021,2192522,1585542,608769,20931,49893,18.92,13.68,5.25,4305,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,4/4/2021,2192691,1585616,608869,169,49570,18.92,13.68,5.25,4277,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,4/5/2021,2207418,1597865,611368,14727,48276,19.05,13.79,5.28,4165,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,4/6/2021,2254389,1635673,620593,46971,50375,19.45,14.11,5.35,4347,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,4/7/2021,2302399,1673896,630494,48010,45092,19.87,14.44,5.44,3891,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,4/8/2021,2429712,1784368,647384,127313,48717,20.96,15.4,5.59,4204,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,4/9/2021,2565104,1903901,663346,135392,56216,22.13,16.43,5.72,4851,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Belgium,4/10/2021,2633929,1968662,667469,68825,63058,22.73,16.99,5.76,5441,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
